▁i ▁was ▁in ▁ago n y ▁.	▁我 在 快 苦 ▁。 在 在 在 在 在 在 在 在 在 在
▁like ▁, ▁i ▁would ▁li ter ally ▁spend ▁days ▁cl ic king ▁through ▁my ▁new ▁ra c ist ▁pro fi le ▁go o f ing ▁off ▁at ▁work ▁in ▁ ary an ▁ land ▁. ▁it ▁was ▁something ▁else ▁.	▁就像 會 天 會 花 了 幾 天 的時間 在 在 我的 新 種族 主義 者 ▁, 來 案 在 在 ▁, 達 主義 秀 多 ▁。 ▁ 天 地 地 ▁」 的 啊 ▁。 走 惰 ▁
▁so ▁they ' re ▁doing ▁that ▁, ▁and ▁we ' re ▁going ▁to ▁la un ch ▁it ▁later ▁this ▁year ▁, ▁and ▁it ' s ▁all ▁an ▁experiment ▁, ▁and ▁it ' s ▁all ▁v ol un t ary ▁.	▁所以 在 這麼做 了 ▁, ▁, ▁, ▁我們 將 年 了 後 ▁, 發 啟 ▁, 實驗 實驗 實驗 ▁。 的 ▁。 ▁ 都 全 所有 不 願 ▁。 ▁。
▁and ▁f ri ction ▁is ▁about ▁ taking ▁the ▁de s ir ed ▁behavior ▁and ▁saying : ▁where ▁do ▁we ▁have ▁too ▁much ▁f ri ction ▁so ▁it ' s ▁slow ing ▁people ▁down ▁from ▁act ing ▁on ▁it ▁?	▁ 選 擦 力 是 行為 是 於 行為 取 行動 謂 望 中 : ▁我們 說 我們 我們 裡 方向 ▁, 人們 擦 力 ▁, 慢 人 ▁ 人們 人們 從 延 延 多少 ▁? ▁? ▁? ▁? ▁? ▁? ▁? ▁? ▁? ▁? ▁? ▁?
▁and ▁it ' s ▁not ▁just ▁black ▁ho le s ▁, ▁but ▁it ' s ▁also ▁any ▁big ▁dis t ur b ance ▁in ▁the ▁universe ▁and ▁the ▁big g est ▁of ▁them ▁all ▁is ▁the ▁big ▁ba ng ▁.	▁ 不只是 僅 黑 洞 ▁, 黑 ▁, 已 ▁, 的 ▁, 大 的 亂 ▁, 就是 大 大 大 大 大 爆 靂
▁now ▁, ▁when ▁i ▁was ▁working ▁in ▁the ▁19 90 s ▁, ▁i ▁sp ent ▁most ▁of ▁the ▁time ▁co ver ing ▁the ▁ app al ling ▁con fl ic t ▁in ▁ y ug os la vi a ▁.	▁我 90 年 ▁, 在 時 了 最 時間 ▁, 露 了 西 的 斯 的 大 突 ▁。 時 時 時 時 時 時 時 時 時 時 時 時 時 時 時 時 時 時 時 時 時 時 時 時 時 時 時 時 時
▁so ▁we ▁have ▁, ▁in ▁ s k in ▁p ig ment ation ▁, ▁one ▁of ▁these ▁wonder ful ▁product s ▁of ▁e vo lu t ion ▁that ▁still ▁has ▁con s e qu ence s ▁for ▁us ▁today ▁.	▁所以我們 ▁, 膚 色 的 的 有 日 ▁, 有 我們 進 的 ▁, 化 ▁, 物 ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁,
▁the ▁de va s t ation ▁of ▁ those ▁st ing s ▁had ▁taken ▁the ▁ re s pi r ator y ▁system ▁down ▁so ▁that ▁i ▁couldn ' t ▁make ▁the ▁pro g re s s ▁i ▁wanted ▁.	▁ 這些 壓力 這些 的 的 壓力 口 系統 被 失 者 ▁, 系統 吸 系統 ▁, 我 不能 也 不能 承 進
▁so ▁i ▁sp ok e ▁out ▁on ▁you th ▁un e mp lo y ment ▁and ▁education ▁and ▁the ▁ ne g l ect ▁of ▁the ▁mar g in al ized ▁and ▁dis en f ran chi s ed ▁.	▁我 花 你 春 的 業 和 教育 和 教育 略 和 的 的 教育 奪 ▁。 民 的 ▁。 言 和
▁in ▁a ▁ pe t ri ▁dis h ▁, ▁that ' s ▁not ▁that ▁hard ▁, ▁but ▁if ▁you ' re ▁try ing ▁to ▁do ▁it ▁on ▁a ▁whole ▁organ ism ▁, ▁it ▁get s ▁really ▁tri ck y ▁.	▁在 pe 養 皿 中 ▁, 不 難 ▁, ▁但 如果你 嘗試 棄 一 組織 機 體 的 ▁但 算 那麼 難 ▁, ▁。
▁when ▁kids ▁play ▁ te a ▁part y ▁, ▁or ▁they ▁play ▁co p s ▁and ▁ro bb ers ▁, ▁they ’ re ▁follow ing ▁a ▁sc ri p t ▁that ▁they ’ ve ▁a g re ed ▁to ▁.	▁當 小孩 玩 家 時 玩 玩 角色 家 方 、 著 的 偷 ▁他們 遵 然 一 的 意 ▁。 規模 院 ▁。 ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁,
▁in ▁fact ▁, ▁companies ▁often ▁de c la re ▁su c ce s s ▁in ▁a ▁cancer ▁tri al ▁if ▁ 15 ▁percent ▁of ▁the ▁patient s ▁had ▁a ▁complete ▁ re s p on s e ▁ra te ▁.	▁事實上 ▁, 公司 法 通常 癌症 % 的 癌症 者 來說 接受 訴 ▁ 患 的 的 會 傳 了 法 ▁。 率
▁so ▁this ▁was ▁film ed ▁at ▁ 5 ▁, ▁000 ▁fra me s ▁per ▁second ▁, ▁and ▁i ' m ▁play ing ▁it ▁back ▁at ▁ 15 ▁. ▁and ▁so ▁this ▁is ▁slow ed ▁down ▁3 3 3 ▁times ▁.	▁這是 我 下 秒 鐘 千 個 的 度 攝 ▁, ▁, 片 ▁, 我 在 用 了 秒 鐘 三 千 度 3 放 下 這 就是 是 3 3 3 倍 ▁。 ▁。 ▁。
▁in ▁chris t ma s ▁, ▁where ▁the ▁food ▁we b ▁is ▁really ▁tri m m ed ▁down ▁, ▁where ▁the ▁large ▁animal s ▁are ▁go ne ▁, ▁the ▁cor al s ▁have ▁not ▁ re co ver ed ▁.	▁在 克 誕 節 的 我們 鏈 絡 遺 化 的 型 動物 的 失 了 瑚 礁 沒有 被 復 了 哪 面
▁you ' re ▁sure ▁ z ar a ▁remember s ▁the ▁ha ll way ▁number ▁, ▁but ▁there ' s ▁no ▁way ▁for ▁you ▁to ▁know ▁it ▁, ▁and ▁she ▁can ' t ▁say ▁it ▁out lo u d ▁.	▁你 嗎 a a z 記得 ▁, 道 ▁, 數字 但 但 沒有 知道 人 不 知 到 知道 不 說 聲 說
▁and ▁in ▁hospital s ▁all ▁around ▁the ▁world ▁, ▁a ▁new ▁pro t oc ol ▁is ▁being ▁develop ed ▁to ▁use ▁a ▁to x in ▁from ▁a ▁mar ine ▁ s na il ▁for ▁an es the tic s ▁.	▁在 世界 的 醫院 都 開發 新 新 蛋 驟 ▁, ▁ 新 x 新 豚 旋 蛋 品 來 做 成 醉 劑 ▁。
▁so ▁how ▁do ▁we ▁st e el ▁ourselves ▁for ▁ vo y age s ▁who s e ▁de s t in ation s ▁are ▁so ▁far ▁ re mo ve d ▁from ▁a ▁tr op ical ▁v ac ation ▁?	▁我們 ▁, ▁我們 要如何 避 投 造 自己 ▁ 自 避 應 自己 的 ▁, ▁, 從 從 歷 帶 ▁? 的 的 熱 程 ▁? ▁? ▁? ▁? ▁? ▁? ▁? ▁? ▁? ▁? ▁? ▁? ▁? ▁? ▁? ▁? ▁? ▁? ▁? ▁? ▁? ▁?
▁next ▁came ▁the ▁dr ag on ▁, ▁who ▁could ▁have ▁flow n ▁di r ect ly ▁across ▁, ▁but ▁stop p ed ▁to ▁help ▁some ▁creat ure s ▁she ▁had ▁ en co un ter ed ▁on ▁the ▁way ▁.	▁ 接下來 一個 劇 達 森 ▁, 蝦 的 來 ▁, 花 用 行 ▁, ▁, ▁, 停 停 路 中 ▁, 止 一些 的
▁it ' s ▁the ▁p ri n ci p le ▁of ▁p le ni tu de ▁or ▁f e c und ity ▁, ▁or ▁the ▁great ▁cha in ▁of ▁being ▁, ▁that ▁reality ▁is ▁actually ▁as ▁full ▁as ▁possible ▁.	▁ 原 有 的 則 的 黃 榮 的 則 ▁, 是 平 的 ▁, 大 ▁, ▁ ▁, ▁ 真 境 是 完全 有可能 的 ▁。
▁of ▁earth ’ s ▁3 7 ▁major ▁under g ro und ▁ re s er vo ir s ▁, ▁2 1 ▁are ▁on ▁tr ack ▁to ▁be ▁ ir re ver s i b ly ▁e mp ti ed ▁.	▁ 地球 的 3 7 個 主要 的 下 降 下 ▁, ▁, ▁ 2 1 位 主要 被 迫 的 頭 ▁ 在 被 被 興 的 ▁。
▁and ▁we ' ve ▁actually ▁in it i ated ▁a ▁p il ot ▁study ▁to ▁look ▁to ▁see ▁whether ▁we ▁could ▁use ▁art in d uc ed ▁a we ▁to ▁f ac il it ate ▁to le r ation ▁.	▁我們 其實 在 迷 工 一項 一 專 研究 航 ▁, ▁ 來 我們 是否 能 用 藝術 來 導 表 藝術 人 ▁。 製造 進 去 ▁。 ▁。
▁a ▁ qu ant um ▁computer ▁use s ▁something ▁called ▁a ▁ qu bi t ▁, ▁which ▁can ▁sw it ch ▁between ▁ z er o ▁, ▁one ▁, ▁and ▁what ’ s ▁called ▁a ▁super po s ition ▁.	▁ 量 子 電腦 使用 於 一 子 電腦 ▁, 件 ▁ 可以 用 零 0 零 ▁, ▁ ~ 零 謂 的 超 ▁。 ▁。 的 換 ▁。 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零
▁but ▁when ▁i ▁talk ed ▁to ▁my ▁students ▁about ▁why ▁they ▁like d ▁these ▁ com ic s ▁ le c ture s ▁so ▁much ▁, ▁i ▁began ▁to ▁understand ▁the ▁education al ▁potential ▁of ▁ com ic s ▁.	▁但 當 我 學生 學生 學生 談 談 為什麼 喜歡 喜歡 多 這些 溝 畫 的 學 的 ▁, ▁我 開始 了解 教育 教育 畫 ▁。 潛 潛 能 ▁。
▁and ▁the ▁people ▁to il ing ▁up ▁the ▁mo un t ain ▁could ▁see ▁them ▁, ▁these ▁ t in y ▁little ▁people ▁up ▁there ▁, ▁in c re di b ly ▁half way ▁up ▁the ▁cl if f ▁.	▁ 人們 人 涉 上 到 山 山 山 脈 ▁, 看見 那 看 來看 這些 ▁, 入 的 ▁, 然 有 被 在 上 那 公 頂
▁and ▁it ▁goes ▁as ▁far ▁north ▁as ▁the ▁state ▁of ▁ min ne s ot a ▁, ▁as ▁far ▁e as t ▁as ▁the ▁state ▁of ▁new ▁york ▁, ▁as ▁far ▁we s t ▁as ▁ mon ta na ▁.	▁ 的 北 部 角 易 道 紐約 尼 亞 達 州 的 ▁ 如 紐約 南 紐約 州 的 ▁ 到 紐約 亞 ▁, 紐約 特 西 大 的 的 的 的 的 的 的 的 的 的 的 的 的 的 的 的 的 的
▁if ▁a ▁man ▁is ▁ getting ▁read y ▁for ▁a ▁business ▁meet ing ▁, ▁he ▁doesn ' t ▁w or ry ▁about ▁looking ▁too ▁ma s cu line ▁and ▁there for e ▁not ▁being ▁taken ▁for ▁gr ant ed ▁.	▁如果 一個 一 準備 商 好 加 一個 時 上 議 ▁, ▁他 不 擔心 找 魔 有 越 太 過 和 上 敬 捕 為 了 的 ▁。
▁i ▁feel ▁that ▁, ▁if ▁we ▁can ▁understand ▁what ▁make s ▁something ▁like ▁co ca co la ▁ u bi qui t ous ▁, ▁we ▁can ▁ app ly ▁ those ▁less on s ▁then ▁for ▁the ▁public ▁good ▁.	▁我 覺得 ▁, ▁如果 能 理解 到 它 思 味 怕 器 比 謂 見 那些 情況 ▁, 能 應用 觸 公 這些 不 給 到 公 眾 好 益
▁and ▁i ▁hope ▁that ▁this ▁group ▁would ▁be ▁able ▁to ▁deal ▁with ▁the ▁issue ▁of ▁state ▁and ▁development ▁and ▁the ▁e mp ow er ment ▁of ▁the ▁major ity ▁of ▁the ▁world ' s ▁poor ▁, ▁through ▁this ▁means ▁.	▁我 希望 這 團 會 處理 這個 問題 的 的 和 和 ▁ 發展 世界 的 主要 人 ▁, 的 力 ▁, ▁ 來 了 的 ▁ 窮 這個 方式 ▁。 能 能 能 能 能 能 能 能 能 能 能 能 能 能 能 能
▁but ▁this ▁doesn ' t ▁go ▁ very ▁well ▁, ▁and ▁so ▁he ▁end s ▁up ▁going ▁on ▁kind ▁of ▁a ▁ra mp age ▁until ▁ chi hi ro ▁save s ▁him ▁, ▁ re s cu es ▁him ▁.	▁但 這 不 不 很 好 ▁, ▁所以 他 終 了 ▁, 他 熱 風 ▁, ▁ 直 到 芝 禧 求 救 他 他 ▁, ▁ 拯 救 他 他 ▁。
▁and ▁if ▁these ▁al go ri th m s ▁, ▁like ▁the ▁al go ri th m s ▁on ▁wall ▁street ▁, ▁just ▁ cra sh ed ▁one ▁day ▁and ▁went ▁a w ry ▁, ▁how ▁would ▁we ▁know ▁?	▁如果 如果 這些 演 算 法 ▁, 演 爾 街 道 演 算 法 ▁, 天 ▁, 間 天 ▁, ▁ 一 了 道 ▁, ▁, 知道 知道 知道 嗎 我們 我們 我們 我們 我們 我們 我們 我們 我們 我們 我們 我們 我們 我們 我們 我們
▁ra ci al ▁social ization ▁can ▁help ▁young ▁people ▁ ne go ti ate ▁ 60 s e con d ▁ en co un ter s ▁, ▁but ▁it ' s ▁going ▁to ▁take ▁more ▁than ▁a ▁cha t ▁.	▁ 種族 社會 化 社會 幫助 年輕 人 的 利 ▁, 60 六 十 個 鐘 社會 突 ▁, 遇 ▁, ▁但 它 比 比 椅 天 天 ▁。 比 到 ▁。
▁if ▁we ' re ▁going ▁to ▁get ▁that ▁, ▁and ▁make ▁that ▁ ga s ▁st ation ▁possible ▁, ▁we ▁have ▁to ▁figure ▁out ▁way s ▁to ▁move ▁large ▁v ol um es ▁of ▁pay lo ad ▁through ▁space ▁.	▁如果我們 要 知道 這個 氣 的 ▁ 讓 製造 它 油 站 ▁, 能夠 可能 大 ▁我們 必須 必須 了解 立 庭 移動 空間 船 移動 的 型 的 工具 物 ▁。
▁i ▁say ▁, ▁da ng er ous ▁women ▁and ▁our ▁all ies : ▁it ' s ▁time ▁to ▁play ▁the ▁women ' s ▁car d ▁, ▁play ▁the ▁ra ce ▁car d ▁, ▁play ▁all ▁our ▁car d s ▁.	▁我 說 ▁, ▁ 危險 女性 女性 和 我們的 身體 友 ▁, 它 是 時候 扮 ▁, ▁, 玩 扮 、 、 ▁, ▁, ▁ 玩 車 車 車 ▁。 玩 扮 ▁。 牌 牌 牌 牌 牌 牌 牌 牌 牌 牌 牌 牌 牌 牌
▁he ▁found ▁that ▁if ▁people ▁see ▁the ▁just ic e ▁system ▁as ▁a ▁leg it im ate ▁a u th or ity ▁to ▁imp ose ▁rule s ▁and ▁ re g ul ation s ▁, ▁they ▁would ▁follow ▁them ▁.	▁他 發現 ▁, ▁如果 人們 只 它 法 體 制 度 為 法 合 迫 的 體 法 則 ▁, 規 則 規 規 義 作 法 ▁他們 會 遵 循 他們
▁it ▁was ▁short ly ▁after ▁we ▁built ▁the ▁bio x p ▁that ▁we ▁ re ce ive d ▁that ▁e ma il ▁about ▁the ▁ h 7 n 9 ▁b ir d ▁f lu ▁sc a re ▁in ▁china ▁.	▁ 我們 建造 造 生物 了 x x p d ▁, 收 久 ▁, ▁我們 收 收 集 7 九 信 中國 的 9 9 9 年 流 感 ▁。 大 郵 件 ▁。
▁her ▁gr and mo th er ▁to ld ▁her ▁f ir m ly ▁a ▁saying ▁in ▁ che ro ke e ▁, ▁" ▁i ▁don ' t ▁tell ▁me ▁who ▁you ▁are ▁, ▁you ▁tell ▁me ▁who ▁you ▁are ▁.	▁她 的 祖 母 告訴我 棒 信 她 說 她 ▁, 說 地 斯 地 說 言 ▁, ▁「 ▁我 不 告訴我 你 是 誰 ▁。 ▁ 告訴我 告訴我 你 是 誰 ▁。
▁now ▁they ▁also ▁decided ▁to ▁not ▁have ▁a ▁to ile t ▁inside ▁, ▁but ▁instead ▁have ▁it ▁outside ▁in ▁the ▁cor ri d ors ▁, ▁simply ▁because ▁it ▁gave ▁them ▁more ▁space ▁and ▁it ▁was ▁ che ap er ▁.	▁現在 也 決定 不 沒有 把 一 所 ▁, ▁但 沒有 在 它們 所 ▁, 置 地 面 ▁, 空間 ▁, ▁, ▁, ▁因為 它 給 更多 空間 ▁, ▁ 給 便 宜 ▁。
▁now ▁, ▁he ▁is ▁more ▁patient ▁than ▁i ▁de s er ve ▁and ▁much ▁more ▁pro ac t ive ▁, ▁much ▁more ▁, ▁about ▁help ing ▁than ▁any ▁of ▁us ▁have ▁any ▁right ▁to ▁expect ▁other ▁people ▁to ▁be ▁.	▁ 比 在 比 我 更 多 更 心 ▁, ▁, ▁ 更 人 更 多 多 多 意 ▁, 給 別人 ▁ 比 要 預 待 別人 ▁。 去 ▁。 別人 人 做
▁until ▁we ▁ re co g n ize ▁that ▁the ▁de c line ▁of ▁local ▁new s ▁has ▁ s er ious ▁con s e qu ence s ▁for ▁our ▁society ▁, ▁this ▁situation ▁will ▁not ▁imp ro ve ▁.	▁ 直 非 我們 意識 了解 到 當地 ▁, 報 報 ▁, 差 當地 社會 有 意識 重 嚴重 的 後 果 ▁ 這種 改 改 地 情況 會 穩 改 善 ▁。
▁the ▁ s val b ard ▁global ▁see d ▁ va ul t ▁is ▁a ▁wonder ful ▁g if t ▁that ▁no r way ▁and ▁other s ▁have ▁given ▁us ▁, ▁but ▁it ' s ▁not ▁the ▁complete ▁answer ▁.	▁ 全球 坦 爾 的 斯 的 植 的 險 明 ▁, 美 奇 的 禮 物 ▁, ▁但 給 威 的 其他 的 的 我們 ▁, ▁但 它 不是 完全 整 的 答案 ▁。
▁but ▁de s pi te ▁this ▁strong ▁ op po s ition ▁, ▁on ▁the ▁last ▁europe an ▁ par li a ment ▁ vo te ▁, ▁two ▁third s ▁of ▁the ▁represent ative s ▁support ed ▁this ▁law ▁.	▁但 儘 ▁ 儘 管 歐洲 強 大 的 反 對 ▁, ▁ 歐洲 的 歐洲 歐洲 ▁, 會 議 票 ▁, ▁, ▁ 第三 分 之一 二 的 法 ▁。 ▁。 法 律 ▁。 ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁,
▁if ▁you ▁want ▁a ▁ print ed ▁su g ar ▁b ir th day ▁ca ke ▁, ▁you ▁have ▁to ▁use ▁one ▁of ▁our ▁pre f ab ▁image s ▁only ▁for ▁pro f es s ion al s ▁. ▁"	▁如果你 想 印 刷 的 尿 印 一個 日 常 白 的 ▁, ▁你 必須 用 的 影 防 用 的 的 影 片 ▁。 為了 專 業 的 ▁。 ▁。 已 施 影 ▁」
▁the ▁single ▁big g est ▁invest ment ▁in ▁my ▁life ▁, ▁and ▁i ▁was ▁a ma z ed ▁how ▁little ▁self de ter min ation ▁, ▁choice ▁and ▁, ▁ ul t im ate ly ▁, ▁control ▁i ▁had ▁.	▁ 我 人生 中 最 投資 投資 ▁, ▁我 是 瘋 異 ▁, ▁我 個人 主 權 ▁, 選擇 、 ▁, ▁ 選擇 選擇 上 選擇 控 ▁, ▁, ▁我 最終 然 控制 ▁。 地 ▁。 是 是 是 是 是 是 是 是 是 是 是
▁some ▁don ' t ▁even ▁know ▁they ' re ▁ en s la ve d ▁, ▁people ▁working ▁ 16 ▁, ▁ 17 ▁hours ▁a ▁day ▁without ▁any ▁pay ▁, ▁because ▁this ▁has ▁been ▁the ▁case ▁all ▁their ▁lives ▁.	▁ 有些人 不 甚至 不知道 知道 認識 他們 在 是 工作 奴 工作 隸 中 工作 16 六 小時 小時 小時 ▁, 不 小時 ▁, 這 都 存 都 有 他們 情況 子
▁her ▁friends ▁, ▁for ▁example ▁, ▁had ▁been ▁ ly n ch ed ▁when ▁their ▁gr oc er y ▁st or e ▁became ▁po pu lar ▁enough ▁to ▁div er t ▁business ▁from ▁a ▁white ▁comp e ti tor ▁.	▁她 ▁, ▁ 朋友 朋友 ▁, ▁ 朋友 教 人 時 了 者 學生 他們 朋友 誌 店 ▁, 的 很 大 門 ▁。 ▁ 來自 被 到 白 人 ▁。 爭 ▁。 ▁。 競 理 ▁。
▁that ▁got ▁lost ▁both ▁in ▁trans l ation ▁and ▁in ▁trans ition ▁, ▁and ▁when ▁i ▁realized ▁this ▁, ▁i ▁decided ▁it ▁was ▁time ▁for ▁me ▁to ▁start ▁building ▁br id ge s ▁between ▁my s el ve s ▁.	▁ 兩 在 翻 譯 和 翻 譯 為 中 ▁, ▁我 同時 決定 開始 了 ▁, ▁我 開始 到 我 棟 點 ▁我 決定 要 從 從 橋 我的 身 之間 的 了 間 ▁。 ▁。 ▁。
▁instead ▁the ▁right ▁question ▁to ▁ask ▁is ▁, ▁why ▁do ▁we ▁human s ▁find ▁ourselves ▁on ▁a ▁planet ▁at ▁this ▁particular ▁dis t ance ▁, ▁instead ▁of ▁any ▁of ▁the ▁other ▁po s s i b il ities ▁?	▁ 問題 對 是 ▁ 問題 地 是 要 人類 ▁我們 人類 什麽 我們 人類 在 的 這個 星 譜 星 的 的 的 多 ▁? ▁? 問題 離 ▁? 可能 星 ▁? ▁? ▁ 不是 用 哪 其他 地方 可能 性 ▁?
▁this ▁me mo ry ▁also ▁ex t end s ▁to ▁b re ed ing ▁ ter ri tor ies ▁and ▁b ir th ing ▁are as ▁, ▁as ▁well ▁as ▁which ▁ ne ig h b ors ▁are ▁friend ▁and ▁fo e ▁.	▁這 記憶 也 也 會 蓋 了 b 衍 器 ▁, 鳥 毛 位 ▁ 鳥 些 鄰 居 和 朋友 人 鄰 ▁。
▁how ▁do ▁we ▁go ▁and ▁have ▁a ▁world ▁where ▁we ▁both ▁have ▁li b r ar ies ▁and ▁ pu bl ish ing ▁in ▁the ▁future ▁, ▁just ▁as ▁we ▁basic ally ▁be ne fi ted ▁as ▁we ▁were ▁grow ing ▁up ▁?	▁我們 如何 書 館 和 我們 版 的 的 我們 發展 的 我們 我們 倍 的 未來 中 ▁, 被 互 相 惠 的
▁and ▁there ' s ▁a ▁ chi mp an z e e ▁watch ing ▁, ▁an ▁act ual ▁real ▁ chi mp an z e e ▁watch ing ▁a ▁computer ▁sc re en ▁on ▁which ▁we ▁play ▁these ▁an im ation s ▁.	▁ 有一個 黑 猩 猩 猩 看 的 黑 猩 猩 猩 ▁, ▁, 幕 上 幕 上 ▁, 是 大 電腦 類 作
▁we ▁come ▁from ▁a ▁model ▁that ▁, ▁until ▁now ▁, ▁was ▁p ri ma ri ly ▁ re g ul ated ▁around ▁du ty ▁and ▁o bl ig ation ▁, ▁the ▁need s ▁of ▁the ▁collect ive ▁and ▁lo y al ty ▁.	▁我們 直 到 現在 ▁, 止 ▁, ▁ 從 確 ▁, 是 塵 範 ▁, 任 、 奧 務 ▁, ▁ 需要 名 建 集 體 和 需求 ▁。 失 誠 ▁。
▁it ' s ▁not ▁tell ing ▁you ▁which ▁way ▁to ▁put ▁the ▁sl id er ▁, ▁it ' s ▁just ▁ re min d ing ▁you ▁that ▁you ▁are ▁connect ed ▁to ▁and ▁leg ally ▁ ti ed ▁to ▁this ▁future ▁self ▁.	▁ 不 告訴你 你 要 把 ▁, 板 ▁, ▁ 只是 因為 醒 你 ▁, ▁ 就 你 你 的 ▁。 關係 息 息 ▁。
▁i ▁am ▁the ▁only ▁architect ▁in ▁the ▁world ▁making ▁building s ▁out ▁of ▁paper ▁like ▁this ▁car d board ▁ tu be ▁, ▁and ▁this ▁ex hi b ition ▁is ▁the ▁first ▁one ▁i ▁did ▁us ing ▁paper ▁ tu be s ▁.	▁我 是 我 唯一 的 紙 紙 板 道 建造 出 物 一 ▁, ▁, ▁ 我 用 在 紙 板 ▁。 覽 ▁。
▁it ' s ▁just ▁a ▁pre j u di ce ▁on ▁the ▁ba s is ▁of ▁probably ▁an ▁over gen er al ized ▁social ▁class ▁dis t in ction ▁which ▁is ▁too ▁si m pl istic ▁to ▁ app ly ▁in ▁reality ▁.	▁ 一個 總 見 的 ▁ 生 世 析 泛 大 基 課 段 ▁, ▁ 可能 的 糙 的 ▁ 正 離 現實 是 可能 可能 可能 可能 可能 可能 可能 可能 可能 可能 可能 可能 可能 可能 可能 可能 可能 可能 可能 可能 可能 可能 可能 可能 可能 可能 可能 可能 可能 可能
▁and ▁the ▁po li ce ▁are ▁wait ing ▁for ▁the ▁fire ▁de par t ment ▁to ▁ ar ri ve ▁to ▁cut ▁a par t ▁the ▁ ve h ic le ▁to ▁ex tra c t ▁the ▁body ▁of ▁the ▁drive r ▁.	▁ 警 方 的 等 公 火 防 員 部 ▁, 達 成 到 開 開 場 邊 阻 到 去 機 ▁。 身體 體 ▁。
▁e m : ▁well ▁, ▁i ▁think ▁that ▁the ▁auto n om y ▁system ▁is ▁like ly ▁to ▁at ▁least ▁ mit ig ate ▁the ▁ cra sh ▁, ▁ex ce p t ▁in ▁ra re ▁circ um s t ance s ▁.	▁ 馬 : 我 認為 自 主 駛 的 是 自 輕 ▁, ▁, 障 系統 在 ▁ 例 非 法 圓 端 的 下 ▁,
▁the ▁part ial ▁ re con s t ru ction ▁of ▁the ▁st at u e ▁, ▁as ▁well ▁as ▁the ▁li on ▁of ▁mo s ul ▁, ▁the ▁first ▁ re con s t ru ction ▁complete d ▁by ▁our ▁project ▁.	▁ 部分 位 塑 的 一 ▁, 建 構 ▁ 模 擦 聯 的 地 子 ▁ 的 的 專 案 ▁。 重 的 計畫 建 構 ▁。 ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁, ▁,
▁but ▁he ▁watch ed ▁ ph y s ic ist s ▁and ▁ che m ist s ▁become ▁the ▁p ur ve y ors ▁of ▁we ap on s ▁of ▁mass ▁de s t ru ction ▁in ▁the ▁early ▁20 th ▁century ▁.	▁但 他 看著 自 看 證 的 學家 和 化學 學家 ▁, 20 世紀 初 期 的 了 規模 的 傷 的 大 器 的 大 判 電 業
▁oka y ▁, ▁well ▁, ▁the ▁issue ▁then ▁is ▁, ▁do ▁we ▁need ▁to ▁be ▁al ive ▁to ▁see ▁this ▁kind ▁of ▁sp on ta ne ous ▁order ▁, ▁and ▁i ' ve ▁already ▁hi n ted ▁that ▁the ▁answer ▁is ▁no ▁.	▁好 ▁, ▁ ▁, 是 ▁, ▁我們 需要 有 躍 ▁, 活 活 細 行 性 ▁, 範 ▁, ▁? 已經 被 示 了 ▁。 ▁。 有 答案 答案
▁it ’ s ▁ju ne ▁, ▁just ▁after ▁a ▁he av y ▁ra in fa ll ▁, ▁and ▁the ▁ s k y ▁is ▁f il ling ▁with ▁creat ure s ▁we ▁would n ’ t ▁normal ly ▁expect ▁to ▁find ▁there ▁.	▁ 跳 月 之後 ▁ 他 日 後 半 天 ▁, 人 久 ▁, ▁ 天 空 帝 了 會 會 想 期 的 我們 空 找到 的 ▁。 ▁。
▁ 4 5 ▁minute s ▁later ▁, ▁with ▁one qu ar ter ▁of ▁the ▁tri p ▁complete ▁, ▁the ▁pro f es s or ▁and ▁f ug ō ri ▁are ▁both ▁at ▁ 13 5 ▁ ki lo li ter s ▁again ▁.	▁ 4 5 分鐘 後 ▁, ▁ 一 分 之一 ▁, 目標 程 ▁, ▁, 授 和 女 利 瑞 斯 教 料 ▁, 在 下 13 公 公 里 的
▁i ▁have ▁to ▁tell ▁you ▁, ▁it ' s ▁more ▁than ▁a ▁little ▁in t im id ating ▁being ▁up ▁here ▁, ▁an ▁old ▁american ▁guy ▁try ing ▁to ▁tell ▁africa n s ▁something ▁new ▁about ▁your ▁own ▁con t in ent ▁.	▁我 必須 告訴 你們 ▁, ▁ 比 在這裡 比 更 困 ▁。 ▁ 在 人 人 人 試圖 然 在 告訴 告訴 非洲 人 什麼 人 陸 地 新聞 人 ▁。 會 會 會 會 會 會 會 會 會 會 會 會 會 會 會 會 會 會 會 會 會 會 會 會
